y,x,street_count,elevation,highway,ref,railway,geometry
-23.5679896,-46.652517,3,810.0151977539062,,,,POINT (-46.652517 -23.5679896)
-23.5680691,-46.6525957,3,809.9266967773438,,,,POINT (-46.6525957 -23.5680691)
-23.5680695,-46.6526737,3,809.74462890625,,,,POINT (-46.6526737 -23.5680695)
-23.568034,-46.6527164,4,809.582275390625,crossing,,,POINT (-46.6527164 -23.568034)
-23.5658436,-46.6471109,1,814.7911987304688,,,,POINT (-46.6471109 -23.5658436)
-23.5655321,-46.6466683,3,812.149658203125,,,,POINT (-46.6466683 -23.5655321)
-23.5657143,-46.6467957,1,812.3194580078125,,,,POINT (-46.6467957 -23.5657143)
-23.5664703,-46.6481983,3,814.853759765625,,,,POINT (-46.6481983 -23.5664703)
-23.5664424,-46.6481995,3,814.8533935546875,,,,POINT (-46.6481995 -23.5664424)
-23.5671044,-46.6458269,4,812.2994384765625,crossing,,,POINT (-46.6458269 -23.5671044)
-23.5656078,-46.6467212,4,811.6466064453125,crossing,,,POINT (-46.6467212 -23.5656078)
-23.5655044,-46.6468672,4,811.6317749023438,crossing,,,POINT (-46.6468672 -23.5655044)
-23.5659649,-46.6478782,4,814.049560546875,crossing,,,POINT (-46.6478782 -23.5659649)
-23.5678572,-46.6464763,3,817.26318359375,,,,POINT (-46.6464763 -23.5678572)
-23.5679118,-46.6464025,1,817.5821533203125,,,,POINT (-46.6464025 -23.5679118)
-23.5665629,-46.6453597,3,811.21044921875,,,,POINT (-46.6453597 -23.5665629)
-23.5664924,-46.6453756,3,811.3477783203125,,,,POINT (-46.6453756 -23.5664924)
-23.566637,-46.6452748,1,811.1117553710938,,,,POINT (-46.6452748 -23.566637)
-23.566603,-46.6453138,4,810.9251708984375,crossing,,,POINT (-46.6453138 -23.566603)
-23.5663844,-46.6452914,3,811.7919921875,,,,POINT (-46.6452914 -23.5663844)
-23.5664334,-46.6453293,4,811.2366943359375,crossing,,,POINT (-46.6453293 -23.5664334)
-23.5653387,-46.6471121,3,812.974365234375,,,,POINT (-46.6471121 -23.5653387)
-23.5652316,-46.6470269,3,811.8887939453125,,,,POINT (-46.6470269 -23.5652316)
-23.5652702,-46.6470576,4,812.0657348632812,crossing,,,POINT (-46.6470576 -23.5652702)
-23.5655991,-46.6464722,4,812.3106079101562,crossing,,,POINT (-46.6464722 -23.5655991)
-23.564303,-46.6465531,3,805.7152099609375,,,,POINT (-46.6465531 -23.564303)
-23.5663819,-46.6451916,3,811.5838623046875,,,,POINT (-46.6451916 -23.5663819)
-23.5664508,-46.6451052,1,811.7440185546875,,,,POINT (-46.6451052 -23.5664508)
-23.5664214,-46.6451421,4,811.4521484375,crossing,,,POINT (-46.6451421 -23.5664214)
-23.5660425,-46.6448971,3,815.42724609375,,,,POINT (-46.6448971 -23.5660425)
-23.5659843,-46.6446981,1,816.9668579101562,,,,POINT (-46.6446981 -23.5659843)
-23.5648521,-46.645082,3,810.7315673828125,,,,POINT (-46.645082 -23.5648521)
-23.564913,-46.6452666,3,811.38916015625,,,,POINT (-46.6452666 -23.564913)
-23.5661399,-46.6449592,3,813.9434204101562,,,,POINT (-46.6449592 -23.5661399)
-23.5662705,-46.6449218,1,814.3693237304688,,,,POINT (-46.6449218 -23.5662705)
-23.5616395,-46.6442537,3,786.585205078125,,,,POINT (-46.6442537 -23.5616395)
-23.5603851,-46.6425592,3,780.5881958007812,,,,POINT (-46.6425592 -23.5603851)
-23.5603178,-46.6424908,3,779.9610595703125,,,,POINT (-46.6424908 -23.5603178)
-23.5603474,-46.6425209,4,780.1370849609375,crossing,,,POINT (-46.6425209 -23.5603474)
-23.5604682,-46.6425405,3,780.58349609375,,,,POINT (-46.6425405 -23.5604682)
-23.5604903,-46.6424464,3,779.5491333007812,,,,POINT (-46.6424464 -23.5604903)
-23.5604799,-46.6424903,4,779.6962280273438,crossing,,,POINT (-46.6424903 -23.5604799)
-23.5609253,-46.6438691,3,784.792236328125,,,,POINT (-46.6438691 -23.5609253)
-23.5610044,-46.6437694,3,786.1087036132812,,,,POINT (-46.6437694 -23.5610044)
-23.5609661,-46.6438177,4,785.3920288085938,crossing,,,POINT (-46.6438177 -23.5609661)
-23.5619324,-46.6429669,3,784.2449951171875,,,,POINT (-46.6429669 -23.5619324)
-23.5619564,-46.6428619,3,783.9796142578125,,,,POINT (-46.6428619 -23.5619564)
-23.5619464,-46.6429097,4,784.0493774414062,crossing,,,POINT (-46.6429097 -23.5619464)
-23.5600087,-46.6428466,3,778.9003295898438,,,,POINT (-46.6428466 -23.5600087)
-23.5600803,-46.6429207,3,778.8383178710938,,,,POINT (-46.6429207 -23.5600803)
-23.5603836,-46.6423653,3,779.13330078125,,,,POINT (-46.6423653 -23.5603836)
-23.5604732,-46.6423938,3,779.4270629882812,,,,POINT (-46.6423938 -23.5604732)
-23.5604187,-46.6423768,4,779.1248779296875,crossing,,,POINT (-46.6423768 -23.5604187)
-23.5606008,-46.641504,3,770.980224609375,,,,POINT (-46.641504 -23.5606008)
-23.5606914,-46.6415313,3,771.4993286132812,,,,POINT (-46.6415313 -23.5606914)
-23.5606458,-46.6415179,4,771.0546875,crossing,,,POINT (-46.6415179 -23.5606458)
-23.5605585,-46.6413784,3,770.6076049804688,,,,POINT (-46.6413784 -23.5605585)
-23.5605859,-46.6412804,3,770.8104248046875,,,,POINT (-46.6412804 -23.5605859)
-23.5605746,-46.6413246,4,770.4353637695312,crossing,,,POINT (-46.6413246 -23.5605746)
-23.558923,-46.6409137,3,771.6264038085938,,,,POINT (-46.6409137 -23.558923)
-23.5589752,-46.640828,3,771.5067749023438,,,,POINT (-46.640828 -23.5589752)
-23.5589479,-46.6408723,4,771.4853515625,crossing,,,POINT (-46.6408723 -23.5589479)
-23.5588082,-46.6409475,3,770.0383911132812,,,,POINT (-46.6409475 -23.5588082)
-23.5587318,-46.6408795,3,769.478271484375,,,,POINT (-46.6408795 -23.5587318)
-23.5593301,-46.6424771,3,772.1847534179688,,,,POINT (-46.6424771 -23.5593301)
-23.5593901,-46.6423956,3,772.56787109375,,,,POINT (-46.6423956 -23.5593901)
-23.5593571,-46.6424411,4,771.9868774414062,crossing,,,POINT (-46.6424411 -23.5593571)
-23.5555771,-46.6393276,3,760.8992309570312,,,,POINT (-46.6393276 -23.5555771)
-23.5542143,-46.6386435,3,758.66162109375,,,,POINT (-46.6386435 -23.5542143)
-23.5543781,-46.6387335,3,760.6516723632812,,,,POINT (-46.6387335 -23.5543781)
-23.5528957,-46.6375721,3,750.4321899414062,,,,POINT (-46.6375721 -23.5528957)
-23.5528795,-46.637513,1,749.9503173828125,,,,POINT (-46.637513 -23.5528795)
-23.5528853,-46.6375344,4,750.0693969726562,crossing,,,POINT (-46.6375344 -23.5528853)
-23.5526163,-46.6377501,4,750.162109375,,,,POINT (-46.6377501 -23.5526163)
-23.5528152,-46.6378023,3,750.9502563476562,,,,POINT (-46.6378023 -23.5528152)
-23.5571554,-46.6405672,3,764.6489868164062,,,,POINT (-46.6405672 -23.5571554)
-23.5570334,-46.6405475,3,765.2093505859375,,,,POINT (-46.6405475 -23.5570334)
-23.5571153,-46.6404444,3,765.7078857421875,,,,POINT (-46.6404444 -23.5571153)
-23.5573062,-46.6405188,3,765.9900512695312,,,,POINT (-46.6405188 -23.5573062)
-23.557201,-46.6404316,3,766.3351440429688,,,,POINT (-46.6404316 -23.557201)
-23.5576769,-46.6400101,3,764.334228515625,,,,POINT (-46.6400101 -23.5576769)
-23.5575809,-46.6399157,3,765.6973266601562,,,,POINT (-46.6399157 -23.5575809)
-23.5576277,-46.6399621,4,764.1975708007812,crossing,,,POINT (-46.6399621 -23.5576277)
-23.5577931,-46.639999,3,765.1852416992188,,,,POINT (-46.639999 -23.5577931)
-23.5578535,-46.6399166,3,765.1805419921875,,,,POINT (-46.6399166 -23.5578535)
-23.5578254,-46.6399561,4,764.743896484375,crossing,,,POINT (-46.6399561 -23.5578254)
-23.5587064,-46.6407956,3,769.6034545898438,,,,POINT (-46.6407956 -23.5587064)
-23.5587683,-46.6407076,3,769.1986083984375,,,,POINT (-46.6407076 -23.5587683)
-23.5631115,-46.6455482,3,797.7442626953125,,,,POINT (-46.6455482 -23.5631115)
-23.5632042,-46.6455649,3,798.7891235351562,,,,POINT (-46.6455649 -23.5632042)
-23.5632289,-46.6455898,4,799.037109375,crossing,,,POINT (-46.6455898 -23.5632289)
-23.563424,-46.645787,4,800.24560546875,crossing,,,POINT (-46.645787 -23.563424)
-23.5626884,-46.6451428,3,794.0416259765625,,,,POINT (-46.6451428 -23.5626884)
-23.5625951,-46.6450811,3,793.0784301757812,,,,POINT (-46.6450811 -23.5625951)
-23.562976,-46.6442337,3,795.683837890625,,,,POINT (-46.6442337 -23.562976)
-23.5628985,-46.6443069,3,794.058349609375,,,,POINT (-46.6443069 -23.5628985)
-23.5647522,-46.6446585,3,810.015625,,,,POINT (-46.6446585 -23.5647522)
-23.5647197,-46.6445597,1,810.3798828125,,,,POINT (-46.6445597 -23.5647197)
-23.5647275,-46.6445833,4,810.1514282226562,crossing,,,POINT (-46.6445833 -23.5647275)
-23.5648956,-46.6450143,3,810.9177856445312,,,,POINT (-46.6450143 -23.5648956)
-23.5623396,-46.6450688,3,791.7778930664062,,,,POINT (-46.6450688 -23.5623396)
-23.5624147,-46.6449686,3,792.0803833007812,,,,POINT (-46.6449686 -23.5624147)
-23.5623786,-46.6450179,4,791.8655395507812,crossing,,,POINT (-46.6450179 -23.5623786)
-23.5628161,-46.6442839,3,793.2850952148438,,,,POINT (-46.6442839 -23.5628161)
-23.5627581,-46.6441778,3,793.927734375,,,,POINT (-46.6441778 -23.5627581)
-23.5627797,-46.6440757,3,794.6869506835938,,,,POINT (-46.6440757 -23.5627797)
-23.561917,-46.6439472,3,786.7454223632812,,,,POINT (-46.6439472 -23.561917)
-23.5619312,-46.6438502,3,786.778076171875,,,,POINT (-46.6438502 -23.5619312)
-23.5617974,-46.6443548,3,787.5369262695312,,,,POINT (-46.6443548 -23.5617974)
-23.5346012,-46.620668,1,722.0296020507812,,,,POINT (-46.620668 -23.5346012)
-23.5392478,-46.6194138,1,730.5999755859375,,,,POINT (-46.6194138 -23.5392478)
-23.5395235,-46.6191959,3,730.4306640625,,,,POINT (-46.6191959 -23.5395235)
-23.5395879,-46.6191628,3,730.4559936523438,,,,POINT (-46.6191628 -23.5395879)
-23.5414664,-46.6177968,3,728.8441772460938,,,,POINT (-46.6177968 -23.5414664)
-23.5415201,-46.6177613,3,729.0363159179688,,,,POINT (-46.6177613 -23.5415201)
-23.5416456,-46.6181979,3,729.8812866210938,,,,POINT (-46.6181979 -23.5416456)
-23.5416883,-46.6182675,3,729.9901733398438,,,,POINT (-46.6182675 -23.5416883)
-23.5416568,-46.618216,4,729.9364013671875,crossing,,,POINT (-46.618216 -23.5416568)
-23.5398561,-46.6194976,3,730.5999755859375,,,,POINT (-46.6194976 -23.5398561)
-23.5398744,-46.6195259,4,730.5999755859375,crossing,,,POINT (-46.6195259 -23.5398744)
-23.5398937,-46.619556,3,730.5999755859375,,,,POINT (-46.619556 -23.5398937)
-23.541534,-46.6176896,3,729.051025390625,,,,POINT (-46.6176896 -23.541534)
-23.541486,-46.6176027,3,728.9581909179688,,,,POINT (-46.6176027 -23.541486)
-23.5423415,-46.6171135,3,728.8247680664062,,,,POINT (-46.6171135 -23.5423415)
-23.5410416,-46.6178669,3,728.9276733398438,,,,POINT (-46.6178669 -23.5410416)
-23.5416591,-46.617325,3,729.3042602539062,,,,POINT (-46.617325 -23.5416591)
-23.5413212,-46.6167727,3,729.11767578125,,,,POINT (-46.6167727 -23.5413212)
-23.541247,-46.616765,3,729.6777954101562,,,,POINT (-46.616765 -23.541247)
-23.5412038,-46.616694,1,729.931396484375,,,,POINT (-46.616694 -23.5412038)
-23.5421665,-46.6164332,3,729.6334228515625,,,,POINT (-46.6164332 -23.5421665)
-23.5419578,-46.6162614,4,729.43359375,,,,POINT (-46.6162614 -23.5419578)
-23.5414271,-46.6166386,4,729.692138671875,,,,POINT (-46.6166386 -23.5414271)
-23.5414129,-46.6167037,4,729.3468017578125,,,,POINT (-46.6167037 -23.5414129)
-23.542238,-46.6169294,4,729.1749877929688,,,,POINT (-46.6169294 -23.542238)
-23.542254,-46.6168599,4,729.1557006835938,,,,POINT (-46.6168599 -23.542254)
-23.5414489,-46.6166782,3,729.7467651367188,,,,POINT (-46.6166782 -23.5414489)
-23.5422563,-46.6161675,3,729.809814453125,,,,POINT (-46.6161675 -23.5422563)
-23.5425093,-46.6160768,4,729.3480224609375,,,,POINT (-46.6160768 -23.5425093)
-23.5423449,-46.6165373,3,729.1651611328125,,,,POINT (-46.6165373 -23.5423449)
-23.5428154,-46.6165718,4,728.962890625,,,,POINT (-46.6165718 -23.5428154)
-23.542425,-46.6168003,4,728.8722534179688,,,,POINT (-46.6168003 -23.542425)
-23.5425408,-46.6168853,4,729.2308349609375,,,,POINT (-46.6168853 -23.5425408)
-23.5422088,-46.6168756,3,729.4401245117188,,,,POINT (-46.6168756 -23.5422088)
-23.5424777,-46.6167712,3,729.2457275390625,,,,POINT (-46.6167712 -23.5424777)
-23.5428974,-46.6175226,3,729.9812622070312,,,,POINT (-46.6175226 -23.5428974)
-23.5425634,-46.6169251,3,729.30419921875,,,,POINT (-46.6169251 -23.5425634)
-23.5410295,-46.618046,3,729.165771484375,,,,POINT (-46.618046 -23.5410295)
-23.5409797,-46.6179624,1,728.9397583007812,,,,POINT (-46.6179624 -23.5409797)
-23.5410034,-46.6180022,4,729.0252075195312,crossing,,,POINT (-46.6180022 -23.5410034)
-23.5398317,-46.6196001,4,730.5999755859375,crossing,,,POINT (-46.6196001 -23.5398317)
-23.5397995,-46.619623,3,730.5999755859375,,,,POINT (-46.619623 -23.5397995)
-23.5388723,-46.6191126,3,729.887451171875,,,,POINT (-46.6191126 -23.5388723)
-23.5388707,-46.6190381,1,730.2692260742188,,,,POINT (-46.6190381 -23.5388707)
-23.5388712,-46.6190609,4,729.9749145507812,crossing,,,POINT (-46.6190609 -23.5388712)
-23.5388359,-46.6191507,3,730.2938232421875,,,,POINT (-46.6191507 -23.5388359)
-23.5387913,-46.6191524,1,730.3364868164062,,,,POINT (-46.6191524 -23.5387913)
-23.5388149,-46.6191515,4,730.2806396484375,crossing,,,POINT (-46.6191515 -23.5388149)
-23.5392204,-46.619413,3,730.5999755859375,,,,POINT (-46.619413 -23.5392204)
-23.5392212,-46.6194524,1,730.5999755859375,,,,POINT (-46.6194524 -23.5392212)
-23.5392208,-46.6194327,4,730.5999755859375,crossing,,,POINT (-46.6194327 -23.5392208)
-23.5394039,-46.6191402,3,730.5404663085938,,,,POINT (-46.6191402 -23.5394039)
-23.5394061,-46.6190284,1,730.5845947265625,,,,POINT (-46.6190284 -23.5394061)
-23.5432331,-46.6172874,3,729.9854125976562,,,,POINT (-46.6172874 -23.5432331)
-23.5425718,-46.6156949,3,730.4581909179688,,,,POINT (-46.6156949 -23.5425718)
-23.5425738,-46.6157339,3,730.3955078125,,,,POINT (-46.6157339 -23.5425738)
-23.5430998,-46.6165228,3,730.241455078125,,,,POINT (-46.6165228 -23.5430998)
-23.5424455,-46.6156421,3,729.8651123046875,,,,POINT (-46.6156421 -23.5424455)
-23.5430094,-46.6164645,3,729.91455078125,,,,POINT (-46.6164645 -23.5430094)
-23.5435557,-46.6169103,3,728.8731079101562,,,,POINT (-46.6169103 -23.5435557)
-23.5432669,-46.6163972,3,730.97998046875,,,,POINT (-46.6163972 -23.5432669)
-23.5432954,-46.6164462,4,730.9609375,crossing,,,POINT (-46.6164462 -23.5432954)
-23.5438769,-46.61589,3,729.7507934570312,,,,POINT (-46.61589 -23.5438769)
-23.5439474,-46.6158373,1,729.66943359375,,,,POINT (-46.6158373 -23.5439474)
-23.5439199,-46.6158579,4,729.5452880859375,crossing,,,POINT (-46.6158579 -23.5439199)
-23.5434023,-46.6151401,3,730.2340698242188,,,,POINT (-46.6151401 -23.5434023)
-23.5434701,-46.6150935,1,729.8446044921875,,,,POINT (-46.6150935 -23.5434701)
-23.5434456,-46.6151104,4,729.9254760742188,crossing,,,POINT (-46.6151104 -23.5434456)
-23.5433316,-46.6151185,3,730.420166015625,,,,POINT (-46.6151185 -23.5433316)
-23.5432881,-46.6150429,3,730.0293579101562,,,,POINT (-46.6150429 -23.5432881)
-23.5433083,-46.6150803,4,730.17333984375,crossing,,,POINT (-46.6150803 -23.5433083)
-23.5413627,-46.6142956,3,729.749755859375,,,,POINT (-46.6142956 -23.5413627)
-23.541307,-46.6142114,1,729.8787231445312,,,,POINT (-46.6142114 -23.541307)
-23.5415641,-46.6142642,1,729.3657836914062,,,,POINT (-46.6142642 -23.5415641)
-23.5414623,-46.6143376,3,729.39111328125,,,,POINT (-46.6143376 -23.5414623)
-23.5409037,-46.6146925,3,728.9801635742188,,,,POINT (-46.6146925 -23.5409037)
-23.5408574,-46.614634,1,728.6555786132812,,,,POINT (-46.614634 -23.5408574)
-23.5408716,-46.614652,4,728.715087890625,crossing,,,POINT (-46.614652 -23.5408716)
-23.5404433,-46.6150907,3,728.435546875,,,,POINT (-46.6150907 -23.5404433)
-23.5403946,-46.6150227,1,728.2784423828125,,,,POINT (-46.6150227 -23.5403946)
-23.5404145,-46.6150506,4,728.3199462890625,crossing,,,POINT (-46.6150506 -23.5404145)
-23.5404011,-46.6152438,1,729.1126708984375,,,,POINT (-46.6152438 -23.5404011)
-23.5404659,-46.6151942,3,728.898681640625,,,,POINT (-46.6151942 -23.5404659)
-23.5406565,-46.615686,1,729.097412109375,,,,POINT (-46.615686 -23.5406565)
-23.5407332,-46.615627,3,728.9859008789062,,,,POINT (-46.615627 -23.5407332)
-23.5406938,-46.6156573,4,729.03173828125,crossing,,,POINT (-46.6156573 -23.5406938)
-23.5407808,-46.6158882,1,729.4013671875,,,,POINT (-46.6158882 -23.5407808)
-23.5408582,-46.6158294,3,729.16845703125,,,,POINT (-46.6158294 -23.5408582)
-23.5408193,-46.6158589,4,729.2577514648438,crossing,,,POINT (-46.6158589 -23.5408193)
-23.5413004,-46.6165453,3,729.7843017578125,,,,POINT (-46.6165453 -23.5413004)
-23.5412388,-46.6165926,1,729.7509155273438,,,,POINT (-46.6165926 -23.5412388)
-23.5413823,-46.6165602,3,729.6961059570312,,,,POINT (-46.6165602 -23.5413823)
-23.5419075,-46.6161713,3,729.9027099609375,,,,POINT (-46.6161713 -23.5419075)
-23.5419319,-46.616215,4,729.6472778320312,crossing,,,POINT (-46.616215 -23.5419319)
-23.5405551,-46.6182888,1,729.7056884765625,,,,POINT (-46.6182888 -23.5405551)
-23.5405899,-46.6183518,3,730.0361938476562,,,,POINT (-46.6183518 -23.5405899)
-23.5422665,-46.6159055,3,729.5498046875,,,,POINT (-46.6159055 -23.5422665)
-23.5422899,-46.6156944,3,729.8324584960938,,,,POINT (-46.6156944 -23.5422899)
-23.5424206,-46.6156008,3,729.9500732421875,,,,POINT (-46.6156008 -23.5424206)
-23.5428205,-46.6142069,3,729.74755859375,,,,POINT (-46.6142069 -23.5428205)
-23.5428898,-46.6141562,1,729.4025268554688,,,,POINT (-46.6141562 -23.5428898)
-23.5428555,-46.6141813,4,729.5372314453125,crossing,,,POINT (-46.6141813 -23.5428555)
-23.5427043,-46.6141697,3,730.1475830078125,,,,POINT (-46.6141697 -23.5427043)
-23.5426592,-46.6140965,1,729.9993286132812,,,,POINT (-46.6140965 -23.5426592)
-23.5432918,-46.6149554,3,729.6485595703125,,,,POINT (-46.6149554 -23.5432918)
-23.5433635,-46.614906,1,729.4658203125,,,,POINT (-46.614906 -23.5433635)
-23.5433303,-46.6149289,4,729.5121459960938,crossing,,,POINT (-46.6149289 -23.5433303)
-23.5419719,-46.6147098,3,729.9072875976562,,,,POINT (-46.6147098 -23.5419719)
-23.541916,-46.6146224,1,729.79931640625,,,,POINT (-46.6146224 -23.541916)
-23.5418293,-46.6149356,3,729.7987060546875,,,,POINT (-46.6149356 -23.5418293)
-23.5419585,-46.6148426,3,729.61279296875,,,,POINT (-46.6148426 -23.5419585)
-23.5360506,-46.622214,3,724.5884399414062,,,,POINT (-46.622214 -23.5360506)
-23.5363143,-46.6222349,3,725.4843139648438,,,,POINT (-46.6222349 -23.5363143)
-23.536672,-46.6221716,3,725.0087280273438,,,,POINT (-46.6221716 -23.536672)
-23.5365921,-46.6205727,3,725.8177490234375,,,,POINT (-46.6205727 -23.5365921)
-23.5366808,-46.6205681,1,725.6600952148438,,,,POINT (-46.6205681 -23.5366808)
-23.5366434,-46.6205701,4,725.6016235351562,crossing,,,POINT (-46.6205701 -23.5366434)
-23.5360535,-46.6204057,1,725.2599487304688,,,,POINT (-46.6204057 -23.5360535)
-23.5360565,-46.6205054,3,725.5150756835938,,,,POINT (-46.6205054 -23.5360565)
-23.5359339,-46.6205701,1,726.5072021484375,,,,POINT (-46.6205701 -23.5359339)
-23.5360144,-46.6205655,3,726.4255981445312,,,,POINT (-46.6205655 -23.5360144)
-23.5360311,-46.6213252,3,727.48388671875,,,,POINT (-46.6213252 -23.5360311)
-23.5366283,-46.621297,3,727.7008056640625,,,,POINT (-46.621297 -23.5366283)
-23.5564005,-46.6383867,3,755.8163452148438,,,,POINT (-46.6383867 -23.5564005)
-23.5563973,-46.6382907,4,754.85205078125,,,,POINT (-46.6382907 -23.5563973)
-23.5563992,-46.6383477,4,755.227294921875,crossing,,,POINT (-46.6383477 -23.5563992)
-23.5576128,-46.6398723,4,765.026611328125,crossing,,,POINT (-46.6398723 -23.5576128)
-23.5580918,-46.6391413,3,762.197021484375,,,,POINT (-46.6391413 -23.5580918)
-23.5581337,-46.6390577,3,761.883056640625,,,,POINT (-46.6390577 -23.5581337)
-23.5580868,-46.6392286,3,762.77587890625,,,,POINT (-46.6392286 -23.5580868)
-23.5581821,-46.6393131,3,763.7307739257812,,,,POINT (-46.6393131 -23.5581821)
-23.5577156,-46.6397327,3,763.4848022460938,,,,POINT (-46.6397327 -23.5577156)
-23.5578266,-46.6398174,3,764.46630859375,,,,POINT (-46.6398174 -23.5578266)
-23.5563779,-46.6398261,3,763.8088989257812,,,,POINT (-46.6398261 -23.5563779)
-23.5560311,-46.639589,3,762.6768188476562,,,,POINT (-46.639589 -23.5560311)
-23.5557024,-46.6394739,3,761.607177734375,,,,POINT (-46.6394739 -23.5557024)
-23.5558346,-46.6512145,3,764.4738159179688,,,,POINT (-46.6512145 -23.5558346)
-23.555916,-46.6512994,3,765.5700073242188,,,,POINT (-46.6512994 -23.555916)
-23.5559964,-46.651273,3,765.5632934570312,,,,POINT (-46.651273 -23.5559964)
-23.5559588,-46.6512854,4,765.52880859375,crossing,,,POINT (-46.6512854 -23.5559588)
-23.5558085,-46.6511422,3,764.3099365234375,,,,POINT (-46.6511422 -23.5558085)
-23.555023,-46.6515729,3,762.4551391601562,,,,POINT (-46.6515729 -23.555023)
-23.5549957,-46.6514899,3,762.5327758789062,,,,POINT (-46.6514899 -23.5549957)
-23.5549749,-46.6516968,3,763.011962890625,,,,POINT (-46.6516968 -23.5549749)
-23.5548799,-46.6517296,3,765.2218017578125,,,,POINT (-46.6517296 -23.5548799)
-23.5551192,-46.6525312,3,767.8897705078125,,,,POINT (-46.6525312 -23.5551192)
-23.5552069,-46.6524957,3,767.189697265625,,,,POINT (-46.6524957 -23.5552069)
-23.5560742,-46.6503213,3,756.7806396484375,,,,POINT (-46.6503213 -23.5560742)
-23.5554629,-46.6494648,3,755.4486083984375,,,,POINT (-46.6494648 -23.5554629)
-23.5555022,-46.6496697,3,755.4280395507812,,,,POINT (-46.6496697 -23.5555022)
-23.5558001,-46.6502099,3,755.3262329101562,,,,POINT (-46.6502099 -23.5558001)
-23.5559459,-46.6497126,3,754.0794067382812,,,,POINT (-46.6497126 -23.5559459)
-23.5555601,-46.6496007,3,754.897216796875,,,,POINT (-46.6496007 -23.5555601)
-23.55577,-46.6504503,3,755.5682983398438,,,,POINT (-46.6504503 -23.55577)
-23.5555018,-46.6495191,4,754.9176635742188,crossing,,,POINT (-46.6495191 -23.5555018)
-23.5559485,-46.6501475,3,756.265625,,,,POINT (-46.6501475 -23.5559485)
-23.5560224,-46.6502497,4,756.525390625,crossing,,,POINT (-46.6502497 -23.5560224)
-23.5560171,-46.6499561,3,755.1470336914062,,,,POINT (-46.6499561 -23.5560171)
-23.5579983,-46.6504823,3,777.0547485351562,,,,POINT (-46.6504823 -23.5579983)
-23.5588134,-46.6518511,3,790.39404296875,,,,POINT (-46.6518511 -23.5588134)
-23.5583028,-46.6508874,3,779.9295043945312,,,,POINT (-46.6508874 -23.5583028)
-23.5583863,-46.6508276,1,779.5216674804688,,,,POINT (-46.6508276 -23.5583863)
-23.5583459,-46.6508576,4,779.4614868164062,crossing,,,POINT (-46.6508576 -23.5583459)
-23.5575365,-46.6498868,3,764.672119140625,,,,POINT (-46.6498868 -23.5575365)
-23.5576351,-46.6498745,1,765.3826293945312,,,,POINT (-46.6498745 -23.5576351)
-23.5575986,-46.649879,4,764.8344116210938,crossing,,,POINT (-46.649879 -23.5575986)
-23.5562186,-46.6499392,4,754.6847534179688,crossing,,,POINT (-46.6499392 -23.5562186)
-23.5561863,-46.6519833,4,772.6541748046875,,,,POINT (-46.6519833 -23.5561863)
-23.5572501,-46.6526988,3,761.8276977539062,,,,POINT (-46.6526988 -23.5572501)
-23.5573142,-46.6528052,3,765.3158569335938,,,,POINT (-46.6528052 -23.5573142)
-23.5572744,-46.6527384,4,762.0704345703125,crossing,,,POINT (-46.6527384 -23.5572744)
-23.5565283,-46.6529177,3,769.0137329101562,,,,POINT (-46.6529177 -23.5565283)
-23.5564297,-46.6528512,3,769.7841796875,,,,POINT (-46.6528512 -23.5564297)
-23.5563511,-46.6528793,3,772.2198486328125,,,,POINT (-46.6528793 -23.5563511)
-23.5563958,-46.6528633,4,770.5684814453125,crossing,,,POINT (-46.6528633 -23.5563958)
-23.5591088,-46.6516728,3,798.6971435546875,,,,POINT (-46.6516728 -23.5591088)
-23.5591154,-46.6513362,3,795.134765625,,,,POINT (-46.6513362 -23.5591154)
-23.5590186,-46.6513347,1,793.629638671875,,,,POINT (-46.6513347 -23.5590186)
-23.5591988,-46.6513376,1,797.09619140625,,,,POINT (-46.6513376 -23.5591988)
-23.5591099,-46.6516171,4,798.6161499023438,crossing,,,POINT (-46.6516171 -23.5591099)
-23.5597945,-46.6516452,4,804.5956420898438,,,,POINT (-46.6516452 -23.5597945)
-23.5613587,-46.6517282,3,807.7056274414062,,,,POINT (-46.6517282 -23.5613587)
-23.5613586,-46.6518475,3,808.4390258789062,,,,POINT (-46.6518475 -23.5613586)
-23.5613592,-46.6517734,4,807.8535766601562,crossing,,,POINT (-46.6517734 -23.5613592)
-23.5614216,-46.6516644,3,806.502197265625,,,,POINT (-46.6516644 -23.5614216)
-23.5615069,-46.6516445,3,805.5994873046875,,,,POINT (-46.6516445 -23.5615069)
-23.5614588,-46.6516544,4,806.06689453125,crossing,,,POINT (-46.6516544 -23.5614588)
-23.5609066,-46.6506494,3,797.547119140625,,,,POINT (-46.6506494 -23.5609066)
-23.5609304,-46.6505664,3,796.51220703125,,,,POINT (-46.6505664 -23.5609304)
-23.5609158,-46.6506111,4,796.8690185546875,crossing,,,POINT (-46.6506111 -23.5609158)
-23.5608988,-46.6505287,3,795.9785766601562,,,,POINT (-46.6505287 -23.5608988)
-23.560814,-46.6505065,1,796.1826782226562,,,,POINT (-46.6505065 -23.560814)
-23.5608423,-46.6505139,4,796.0247192382812,crossing,,,POINT (-46.6505139 -23.5608423)
-23.5594356,-46.6507059,3,790.073974609375,,,,POINT (-46.6507059 -23.5594356)
-23.5594154,-46.6506281,1,789.2971801757812,,,,POINT (-46.6506281 -23.5594154)
